"Client ID",Name,Age,"Location ID","Joined Bank","Banking Contact",Nationality,Occupation,"Fee Structure","Loyalty Classification","Estimated Income","Superannuation Savings","Amount of Credit Cards","Credit Card Balance","Bank Loans","Bank Deposits","Checking Accounts","Saving Accounts","Foreign Currency Account","Business Lending","Properties Owned","Risk Weighting",Gender,InvestmentAdvisor,BankingRelationship,High_Potential_Lead
IND22756,"Rose Howard",59,43300,19/02/20,"Carl Nguyen",European,"Office assistant iii",Mid,Gold,234132.48,39704.4,1,190.94,769636.08,380438.93,391006.68,79680.82,9858.67,284781.74,1,2,Female,"Joe Carroll",Retail,Yes
IND35322,"Teresa Lawson",36,31927,14/04/20,"Dennis Ruiz",American,"Database administrator i",Mid,Silver,303654.2,53198.02,2,3769.14,638684.02,151985.08,50661.69,54675.66,19502.52,1786195.56,2,2,Male,"Lawrence Sanchez",Institutional,Yes
IND55869,"Terry Flores",81,32822,01/12/11,"Shawn Long",European,"Environmental tech",High,Jade,438620.08,23921.84,1,10085.91,1465625.18,2192804.88,1334750.79,497671.37,37957.87,1429116.78,0,5,Male,"Peter Castillo","Private Bank",No
IND56377,"Brian Robinson",31,28259,22/07/20,"Anthony Torres",European,"Statistician i",Mid,Jade,259702.08,25161,1,5447.07,929781.18,1769348.36,610120.13,536905.71,11431.8,1205359.77,2,2,Female,"Victor Gutierrez","Private Bank",Yes
IND15988,"Rebecca Harvey",41,34024,29/10/20,"Shawn Long",European,"Vp accounting",High,Platinum,208180.63,25055.52,1,2210.71,561524.38,174297.35,177251.54,61447.2,821.37,173076.08,3,2,Female,"Daniel Carroll","Private Bank",Yes
IND73374,"Rose Howell",81,37788,28/01/11,"Shawn Wallace",European,"Human resources assistant iv",Mid,Jade,316841.8,24151.77,1,1710.53,953280.06,82393.98,64084.21,51358.92,43798.9,302227.65,2,3,Female,"Carl Anderson","Private Bank",No
IND21502,"Tina Young",36,14827,09/04/20,"Anthony Berry",Asian,"Budget/accounting analyst i",Low,Silver,139581.75,16584.5,2,2091.6,860536.8,955530.72,469802.6,186089.61,22869.6,0,3,2,Female,"Nicholas Ward","Private Bank",No
IND29427,"Katherine Hudson",45,7587,28/06/95,"Joe Hanson",Australian,"Systems administrator ii",Low,Silver,114326.48,13588.2,1,3798.71,41819.91,506132,215481.94,182808.86,12755.09,87887.57,0,2,Female,"Fred Bryant","Private Bank",No
IND71580,"Kathy Gilbert",27,27272,17/07/09,"Jerry Green",European,"Media manager iii",Mid,Silver,122562.97,31939.18,1,383.03,46697.21,225722.82,91961.15,188576.09,4302.78,322417.49,2,2,Male,"Ryan Taylor","Private Bank",No
IND91691,"Eric Thompson",50,14982,19/03/03,"Jeremy Vasquez",Asian,"Account coordinator",High,Platinum,312862.55,4803.99,3,601.28,1650803.86,1344990.1,502003.35,525303.88,5800.83,969603.15,0,3,Male,"Sean Vasquez",Commercial,No
IND45315,"Marilyn Rivera",22,6423,04/11/01,"Victor Ramos",European,"Programmer analyst iii",Mid,Silver,75468.52,12721.59,2,300.51,250297.39,64848.76,27020.32,39140.86,4510.83,501587.93,0,1,Female,"Nicholas Morrison",Commercial,No
IND93375,"Harry Medina",83,13875,23/12/96,"Jonathan Hawkins",American,"Financial advisor",Low,Silver,300114.29,21075.83,1,6228.36,1571582.47,821290.21,265100.01,305644.71,35217.92,2806283.33,2,3,Male,"Jack Phillips","Private Bank",No
IND20160,"Betty Bennett",83,32643,19/08/02,"Bruce Porter",European,"Statistician iii",Mid,Silver,27292.53,14589.12,1,217.78,292330.37,382718.69,130287.21,155041.78,26925.21,240492.61,0,1,Female,"Juan Ramirez",Retail,No
IND21443,"Carlos Lopez",82,23741,15/10/10,"Bobby Burton",European,"Quality engineer",Low,Jade,196324.95,19666.68,3,1337.31,1576657.16,1489199.09,586983.58,285013.14,12574.71,1610318.71,1,2,Female,"Gregory Boyd",Institutional,No
IND76903,"Aaron Hawkins",38,3115,27/01/20,"Stephen Payne",American,"Cost accountant",Low,Gold,42052.76,20838.51,1,412.37,573119.5,727382.03,256415.25,280225.24,22730.88,671394.6,1,1,Female,"Victor Dean","Private Bank",No
IND33223,"Judy Burton",62,9115,28/11/12,"Jesse Evans",American,"Quality control specialist",Mid,Jade,59748.61,10261.08,2,620.11,332586.79,137954.69,35373,55299.79,26115.45,189132.49,0,1,Male,"Jeremy Porter",Commercial,No
IND31198,"Scott Lawrence",81,15083,15/06/02,"George Lewis",Australian,"Systems administrator iv",High,Jade,102132.04,8098.93,2,3620.77,407811.07,94268.59,50841.49,36351.66,3991.05,968598.21,0,2,Male,"Ernest Knight",Retail,No
IND81185,"Terry Gibson",27,9302,11/12/11,"Anthony Torres",European,"Database administrator iii",Mid,Gold,343075.51,67354.12,1,3351.96,1282807.21,1788480.15,705979.01,940520.92,57412.36,2670013.02,2,5,Male,"Eric Shaw",Retail,No
IND78244,"Gerald Bowman",55,41782,31/07/99,"Donald Reynolds",American,"Web developer i",High,Jade,273277.6,12099.78,2,415.35,1359508.58,1712205.92,375850.08,1087320.36,64122.98,1818194.36,0,2,Female,"Joe Carroll",Retail,Yes
IND34087,"Annie Lee",61,4640,22/04/00,"Paul Larson",European,"Database administrator ii",Mid,Silver,72993.09,46214.98,3,786.17,407350.11,124295.59,75231.54,22983.78,9750.06,1676387.97,3,2,Male,"Steve Sanchez",Institutional,No
IND35800,"Cynthia Rogers",28,8360,04/09/16,"Dennis Ruiz",Australian,"Quality engineer",High,Gold,154254.48,13832.1,2,2128.5,67300.24,98253.57,145625.83,20878.88,12108.52,258688.75,3,2,Male,"Lawrence Sanchez",Institutional,No
IND67659,"Michael Owens",27,14023,18/07/19,"James Castillo",European,"Administrative officer",Mid,Jade,380645.13,5442.84,1,220.85,678007.04,2036733.04,626687.09,773673.7,94297.03,2346744.71,1,3,Male,"Peter Castillo","Private Bank",Yes
IND70396,"Ralph Harvey",82,18430,20/01/10,"Nicholas Cunningham",American,"Project manager",High,Jade,157737.22,6555.36,1,3673.45,420009.37,49515.35,39012.09,36011.16,25108.78,394976.37,3,2,Female,"Daniel Carroll","Private Bank",No
IND72422,"Roy Hernandez",26,26294,02/05/17,"Adam Hernandez",European,"Project manager",High,Jade,27244.44,9861.1,2,1844.5,451198.69,49304.06,21461.77,37273.87,1862.68,163541.8,1,1,Male,"Carl Anderson","Private Bank",No
IND67727,"Steve Woods",74,9994,11/09/16,"Jonathan Hawkins",American,"Marketing assistant",High,Jade,137509.26,16254,3,332.71,775503.11,296923.22,178759.9,120496.29,36503.43,251336.68,3,2,Male,"Nicholas Ward","Private Bank",No
IND16568,"Peter Adams",34,43267,08/07/16,"Jesse Evans",Asian,"Tax accountant",Low,Jade,142734.73,20664.75,2,5516.26,789031.93,1690117.42,547831.16,327416.54,34889,404198.94,3,2,Male,"Jeremy Porter","Private Bank",No
IND42280,"Aaron Jordan",43,28199,17/09/14,"Gregory Simmons",Asian,"Statistician iii",High,Gold,350852.97,45714.24,1,2206.68,266795.28,231683.18,186173.99,170659.49,30850.84,295577.84,3,3,Female,"Ernest Knight",Commercial,Yes
IND55262,"Willie Sullivan",74,2725,02/06/08,"Nicholas Cunningham",Asian,"Sales representative",High,Gold,349933.41,24854.83,1,6029.69,1240595.62,1597694.61,782763.13,251878.16,16360.29,1083760.02,0,4,Female,"Eric Shaw",Commercial,No
IND24725,"Antonio Owens",24,39098,23/11/12,"Joshua Little",American,"Compensation analyst",High,Jade,127936.89,5764.98,1,1003.61,566495.09,424789.34,324181.33,140851.2,3667.06,456755.96,0,3,Male,"Kevin Kim",Retail,No
IND41923,"Ronald Reynolds",76,25726,18/12/99,"Benjamin Kim",Asian,"Software test engineer iii",Mid,Platinum,129533.62,7558.96,2,102.2,270313.7,180482.65,164075.14,123056.35,15560.47,136567.92,3,1,Male,"Victor Rogers",Institutional,No
IND98787,"Roy George",53,25267,26/05/01,"Joe Hanson",European,"Human resources assistant ii",High,Jade,361731.45,22398.15,1,11092.5,1141430.67,2114375.84,466406.44,1349469.29,80566.45,1577548.73,0,4,Male,"Eugene Cunningham","Private Bank",No
IND34623,"Joyce Sanders",63,15555,27/02/20,"Samuel Fowler",Australian,"Cost accountant",High,Jade,303763.68,18748,2,2710.8,0,160252.63,94964.52,139241.73,24158.74,1022889.6,0,3,Female,"Joe Carroll",Commercial,No
IND99131,"Brenda Wright",19,42719,15/10/09,"Jonathan Hawkins",Asian,"Accounting assistant i",High,Platinum,31464.86,33157.35,2,1983.15,226743.37,25861.37,11936.02,34813.39,4090.61,246519.59,1,2,Female,"Steve Sanchez",Retail,No
IND65458,"Jesse Matthews",19,29486,20/06/08,"Joe Hanson",European,"Geologist ii",High,Jade,237555.67,31495.38,1,4630.48,631277.06,148859.67,58823.58,58163.31,28213.42,194224.25,3,2,Male,"Lawrence Sanchez",Retail,No
IND96867,"Keith Mason",45,24331,02/07/12,"Dennis Ruiz",European,"Budget/accounting analyst ii",High,Jade,149517.24,5348.34,2,982.41,166780.47,191978.84,155527.16,107605.35,19761.03,692940.78,0,2,Female,"Peter Castillo",Retail,No
IND71984,"Ruby Stewart",63,36182,16/11/96,"Patrick Graham",Asian,"Senior editor",Mid,Jade,168490.29,7155.47,1,2894.87,175990.19,453952.59,323363.49,301474.27,21003.07,697330.78,3,2,Male,"Daniel Carroll",Institutional,No
IND19583,"Fred Reyes",46,19164,20/01/08,"Benjamin Kim",American,"Web designer i",High,Gold,123556.5,7569,2,2383.5,573503.63,123112.69,59094.09,58831.45,26104.13,0,1,2,Male,"Carl Anderson","Private Bank",No
IND26127,"Jacqueline Hill",56,25828,16/05/01,"Adam Hernandez",American,"Statistician iii",High,Jade,156939.93,23903.62,1,1494.35,1265995.63,1418542.67,1070598.24,163266.23,48923.78,232215.08,1,4,Male,"Nicholas Ward","Private Bank",No
IND15735,"Bobby Lee",77,6184,26/10/19,"Gregory Simmons",Asian,"Desktop support technician",Mid,Jade,92225.58,12780.3,1,3571.2,0,391405.92,258725.95,37946.47,37221.09,496597.9,3,2,Male,"Fred Bryant","Private Bank",No
IND48252,"Edward Fowler",81,1943,25/11/12,"Keith Griffin",Asian,"Assistant media planner",High,Gold,80729.65,12828.24,1,394.18,106586.37,128237.95,90397.25,97061.42,4632.02,436776.93,2,1,Female,"Sean Vasquez","Private Bank",No
IND28622,"Ryan Smith",81,32609,27/06/95,"Shawn Wallace",European,Editor,High,Silver,451132.2,38725.2,1,206.51,475981.51,1506304.19,772714.49,129405.22,116257.68,3180344.71,0,4,Female,"Nicholas Morrison","Private Bank",No
IND26976,"Nicholas Rodriguez",47,1226,07/09/19,"Victor Ramos",European,"Web developer ii",Mid,Gold,124127.1,33807.84,2,3862.21,130343.82,197265.75,77190.95,85081.58,19753.62,1067528.95,2,2,Male,"Jack Phillips","Private Bank",No
IND55010,"Judith Dixon",56,8399,09/01/09,"Victor Ramos",European,"Automation specialist iv",Low,Gold,55718.69,41978.75,2,477.35,380781.24,685843.31,303953.29,408856.14,32910.72,1247123.92,0,2,Male,"Juan Ramirez",Commercial,No
IND27334,"Joyce Castillo",60,6560,23/10/03,"George Lewis",European,"Systems administrator ii",Mid,Silver,32983.27,6236.45,3,1536.09,263545.12,125695.25,148972.15,51954.04,6279.66,381630.91,3,1,Female,"Gregory Boyd",Commercial,No
IND88663,"Juan Ramirez",72,26221,27/02/13,"Roger Alexander",American,"Computer systems analyst i",High,Jade,84036.63,43773.76,1,1558.85,720377.86,1700635.85,597520.7,639806.78,39322.45,1554479.14,1,2,Female,"Victor Dean",Retail,No
IND87441,"Harry Thomas",28,31059,27/09/15,"Shawn Cook",American,Teacher,High,Jade,253649.81,58796.25,1,4245.79,1007881.84,975039.79,769768.26,295077.83,19506.11,867041.25,1,3,Male,"Ernest Knight","Private Bank",Yes
IND68843,"Johnny Bennett",22,29780,10/06/17,"Jeremy Vasquez",Asian,"Recruiting manager",Mid,Platinum,82457.13,20286.4,1,3758.66,308889.13,1159374.73,424346.31,326746.66,27230.08,868667.41,1,1,Female,"Eric Shaw",Commercial,No
IND98364,"Amy White",52,18878,23/05/14,"George Lewis",European,"Statistician ii",High,Gold,140846.75,28370.88,1,2361.31,354919.45,55923.37,50745.28,65492.49,21011.79,545173.29,2,2,Female,"Lawrence Sanchez",Retail,No
IND85031,"Philip Nelson",77,37065,03/06/96,"Joe Hanson",African,"Social worker",High,Jade,234556.94,17849.97,3,8675.1,225528.79,2894745.7,1654140.4,463159.31,44681.87,2302105.05,1,3,Female,"Peter Castillo",Institutional,No
IND95645,"Anne Johnson",47,30786,03/07/95,"Mark Montgomery",European,"Vp marketing",Mid,Silver,154270.55,20619.91,1,2807.4,132475.44,114627.12,88779.83,28791.64,19252.18,104412.9,1,2,Male,"Victor Gutierrez",Institutional,Yes
IND59038,"Phillip Long",62,32182,15/01/21,"Patrick Graham",African,Paralegal,Mid,Jade,81006.87,17809.48,2,1622.43,413468.34,503726.78,215228.71,218434.25,20883.97,283949.24,1,1,Male,"Daniel Carroll","Private Bank",No
IND24649,"Lisa Phillips",46,1710,20/03/01,"Bobby Burton",American,"Analyst programmer",High,Jade,172375.42,16566.55,2,768.36,304882.17,763217.79,654186.67,110708.51,26099.35,515874.95,1,2,Female,"Carl Anderson","Private Bank",Yes
IND73983,"Jack Richardson",39,17470,08/08/01,"Patrick Graham",Asian,"Statistician ii",Mid,Silver,203260.4,29257.6,1,2493.85,245005.57,33214.21,42272.63,8293.49,4039.52,358805.32,1,3,Male,"Nicholas Ward","Private Bank",No
IND60147,"Joe Carroll",61,10127,02/11/07,"Roy Rice",Asian,Paralegal,High,Silver,222610.25,32114.55,1,4860.36,726726.3,745869.06,313151.13,233155.25,8362.58,1733411.32,0,2,Male,"Victor Dean","Private Bank",No
IND43511,"Diana Wilson",59,39743,02/08/21,"Jeremy Vasquez",American,"Research assistant ii",High,Gold,325553.42,16082.04,1,5026.26,429697.69,160456.61,112753.3,79100.77,20017.3,483418.85,0,3,Male,"Jeremy Porter","Private Bank",Yes
IND21887,"Ruby Butler",28,23000,13/10/05,"Jerry Green",American,"Vp marketing",Low,Gold,81557.86,2484.16,2,548.41,261970.49,218097.36,101579.59,114366.67,14742.15,345344.84,0,1,Male,"Ernest Knight","Private Bank",No
IND77252,"George Alexander",55,6002,23/10/19,"Patrick Graham",European,"Associate professor",Low,Jade,48808.7,19953.36,1,1478.46,397891.73,37777.3,32888.47,12248.73,10781.16,381101.78,1,1,Male,"Eric Shaw","Private Bank",No
IND48208,"Jerry Mitchell",54,1522,06/08/20,"Stephen Payne",American,"Occupational therapist",High,Jade,520328.35,62081.55,1,5295.64,352774.03,1893592.32,717269.82,573815.85,93384.13,1091854.04,2,5,Male,"Victor Rogers",Commercial,No
IND33951,"Lori Lopez",82,13069,20/06/21,"Shawn Long",European,"Systems administrator iv",High,Jade,123095.04,10598.28,2,3437.83,311057.9,123840.33,104183.13,62824.39,24727.63,689610.12,3,2,Female,"Eugene Cunningham",Retail,No
IND71913,"Steve Hill",66,30087,13/02/05,"Samuel Fowler",American,"Engineer ii",High,Silver,374004.84,17198.36,2,4852.05,161108.42,947081.61,531525.4,439233.26,62690.25,209401.26,3,4,Male,"Joe Carroll",Institutional,No
IND32579,"Larry Arnold",28,27354,20/10/06,"Ernest Rivera",European,"Account representative iii",High,Platinum,173417.28,21102.53,1,1497.7,913504.12,1333557.64,586387.05,240797,5133.94,138394.29,3,2,Male,"Steve Sanchez","Private Bank",Yes
IND96364,"Patricia George",49,17985,21/02/08,"Roy Rice",Asian,"Geologist iv",Low,Jade,119608.06,6414.51,1,5695.1,655227.3,1290257.18,673674.1,571138.62,83488.78,185471.65,0,4,Male,"Lawrence Sanchez",Commercial,No
IND59380,"Sharon Wilson",53,23510,09/04/16,"Anthony Torres",Australian,"Staff accountant iii",Mid,Jade,362402.94,25500.54,1,4067.22,266042.9,723632.37,397115.33,436826.86,4711.93,291200.93,3,3,Male,"Victor Gutierrez",Retail,Yes
IND80461,"Sarah Andrews",48,40723,29/08/13,"Mark Montgomery",Asian,"Budget/accounting analyst ii",High,Jade,58873.68,39323.16,1,1993.52,313287.78,633403.9,218231.6,342304.24,48828.1,1428132.84,2,2,Female,"Carl Anderson",Institutional,No
IND88639,"Anthony Oliver",17,11409,10/12/04,"Adam Hernandez",African,"Human resources assistant iii",High,Jade,325636.33,45349.15,2,530.7,1144309.18,1110461.95,431846.31,521388.33,57862.73,1754651.33,2,3,Female,"Fred Bryant","Private Bank",No
IND58749,"John Moreno",46,19508,18/08/18,"Jonathan Hawkins",American,"Compensation analyst",High,Silver,364489.6,35861.04,1,8167.39,879424.99,1005529.08,527902.76,279034.32,56863.3,1107826.85,0,2,Male,"Sean Vasquez","Private Bank",Yes
IND63712,"Joshua Gray",58,32245,29/12/01,"Steve Diaz",European,Nurse,High,Platinum,169541.37,20865.12,1,1544.14,560790.18,322882.29,163850.71,298979.36,22686.15,104774.79,3,2,Female,"Nicholas Morrison","Private Bank",Yes
IND27949,"Robin Watkins",20,9247,03/05/12,"Joshua Little",Asian,"Database administrator iii",High,Jade,262626,34083.75,2,4066.34,434678.11,562156.1,401540.07,136214.75,24605.49,1628595.83,2,3,Male,"Juan Ramirez","Private Bank",No
IND48913,"Philip Jackson",49,16815,27/09/06,"Frank Brown",European,"Social worker",Mid,Jade,246513.16,6769.95,1,3692.92,1371805.05,1429313.73,479841.04,438288.85,48423.76,1696621.08,2,2,Female,"Gregory Boyd","Private Bank",Yes
IND38755,"Patrick Sullivan",62,5861,05/07/96,"Paul Holmes",African,"Vp marketing",High,Jade,477341.37,34325.1,1,3918.64,222342.05,594355.55,463247.71,295779.29,43179.05,1080448.06,3,4,Female,"Victor Dean",Commercial,No
IND25425,"Harold Matthews",35,7969,20/01/08,"Joe Hanson",American,"Research associate",Low,Jade,202735.13,16720.78,1,932.9,523784.46,224891.62,330972.57,56944.26,20268.05,700920.89,1,2,Female,"Ernest Knight",Retail,Yes
IND18504,"Stephen Kim",21,29596,30/03/03,"Jeremy Vasquez",Asian,"Data coordiator",Mid,Silver,17367.22,3230.31,1,3066.99,114501.22,449282.42,282503.34,31824.17,33254.6,454700.56,1,1,Male,"Eric Shaw",Institutional,No
IND19493,"Sharon Lee",78,27461,17/03/06,"Joshua Ryan",European,"Web developer iii",High,Jade,114615.98,38367.58,1,3577.46,324998.88,298332.57,178271.9,103907.05,12990.54,576759.17,3,2,Male,"Steve Sanchez",Commercial,No
IND31435,"Juan Torres",67,727,03/08/19,"Donald Reynolds",Asian,"Assistant manager",Mid,Silver,57450.15,10976.04,1,2885.41,272553.64,303726.33,215139.48,66819.79,10827.99,551856.5,2,1,Male,"Lawrence Sanchez",Retail,No
IND72147,"Helen Harrison",72,38752,20/06/10,"Shawn Long",Asian,"Assistant manager",Low,Gold,110249.42,60196.5,2,4023.33,363434.5,1217834.19,307303.96,839167.43,81030.34,2106606.77,1,4,Female,"Peter Castillo",Retail,No
IND21504,"Margaret Romero",70,2906,25/05/21,"James Castillo",American,"Developer ii",High,Jade,200099.52,43653.6,1,5741.64,1285247.66,321683.09,196148.22,37268.16,52484.35,266964.12,3,2,Male,"Daniel Carroll",Institutional,No
IND79743,"Harry Fields",18,12566,30/12/02,"Frank Brown",American,"Account representative ii",Low,Jade,213206.4,14425.1,2,3763.32,1459235.64,141516,28661.47,65778.07,61433.73,1265963.86,0,2,Male,"Carl Anderson",Institutional,No
IND48435,"Kimberly Ortiz",35,26075,24/10/04,"Chris Armstrong",African,"Internal auditor",High,Silver,128778.92,37224.94,2,867.71,136873.21,231379.48,327787.59,46854.34,7765.15,443427.23,2,2,Female,"Nicholas Ward","Private Bank",No
IND78342,"Roy Stewart",73,39694,27/04/03,"Jeremy Vasquez",Asian,"Sales associate",High,Gold,123522.7,28552.79,1,3893.78,803847.67,452591,166393.75,178041.31,40706.38,553239.95,1,2,Female,"Victor Dean","Private Bank",No
IND44023,"Amy Hawkins",67,28853,16/11/07,"Joshua Bennett",American,"Software engineer iii",High,Gold,77095.27,24692.5,1,1454.66,164975.8,132716.34,132716.34,87052.09,14840.94,260208.57,0,1,Male,"Jeremy Porter","Private Bank",No
IND40901,"Gary Mccoy",85,1145,13/10/12,"Bruce Butler",Australian,"Accountant iv",Mid,Gold,373301.57,63441.05,1,9675.52,2302582.91,3180324.8,1559777.13,344771.52,13975.75,1126154.66,0,3,Male,"Ernest Knight","Private Bank",No
IND13219,"Jeffrey Carroll",29,2028,14/04/95,"Frank Brown",Australian,"Accountant ii",Low,Gold,290163.8,45309.55,2,1111.76,830516.96,405245.57,200090,26594.24,59999.68,2262153.92,1,2,Female,"Eric Shaw","Private Bank",Yes
IND48902,"Anthony Morris",72,37388,25/07/06,"Todd Roberts",African,"Speech pathologist",High,Gold,71802.81,3712.25,1,1751.09,421405.74,483072.15,222366.55,130429.48,14072.31,532199.43,1,1,Female,"Kevin Kim","Private Bank",No
IND34748,"Anthony Berry",71,9735,11/01/99,"Roger Alexander",European,"Staff accountant i",High,Jade,52362.92,21824.6,2,85.11,445105.27,439429.26,244127.37,72191.95,11748.68,998929.39,2,1,Male,"Victor Rogers","Private Bank",No
IND33562,"Mark Vasquez",17,17344,29/02/16,"Nicholas Cunningham",American,"Developer i",Mid,Silver,37149.84,5874.18,1,1589.13,101189.85,34697.59,24640.32,17439.31,5795.88,304302.23,3,1,Male,"Eugene Cunningham",Commercial,No
IND75139,"Sean Robinson",71,1005,21/10/06,"Donald Reynolds",American,"Systems administrator ii",High,Jade,146714.88,32358,1,1877.9,275978.2,481042.87,453156.33,253767.54,24704.21,220958.42,0,2,Female,"Joe Carroll",Commercial,No
IND27653,"Terry Harrison",36,38688,14/11/95,"Shawn Cook",European,"Graphic designer",High,Jade,330112.12,11676.21,1,6231.99,120880.88,3210118,920097.52,708475.09,74725.3,1901489.69,1,4,Male,"Steve Sanchez",Retail,No
IND64098,"Bobby Adams",66,21980,01/09/19,"Victor Ramos",European,"Physical therapy assistant",Low,Jade,203317.09,5917.16,1,6392.95,1003920.98,695971.48,235643.89,293623.24,60256.09,649605.33,1,2,Male,"Lawrence Sanchez",Institutional,No
IND70565,"Craig Hansen",42,29749,27/09/14,"George Lewis",European,"Research assistant ii",Mid,Gold,215591.46,68085.14,3,1693.09,2349148.32,3808500.26,849192.63,1724118.36,50691.15,3266701.76,1,5,Female,"Peter Castillo","Private Bank",No
